,F1,F2,F3,F4,F5,F6,F8,F9,F10,Has_pk_fk_relation
0,0.0010438413361169,-0.437,0.1111111111111111,0.1111111111111111,1.0,0,0,0,1.5759394572025052,0
1,0.9210335667713112,-0.448,0.2222222222222222,0.2222222222222222,1.0,0,0,1,1.4583433953151412,0
2,1.0,-0.499,0.8888888888888888,0.8888888888888888,0.1111111111111111,0,0,1,2.743752839618355,0
3,1.0,-0.399,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,2.743752839618355,0
4,0.5315141270224583,-0.392,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,1.4583433953151412,0
5,0.0036751161210208,-0.455,0.3333333333333333,0.3333333333333333,1.0,0,0,1,0.0060622852375976,0
6,0.0274523126296539,-0.443,0.3333333333333333,0.3333333333333333,1.0,0,0,1,0.0436504781386204,0
7,0.0010438413361169,-0.257,0.1111111111111111,0.1111111111111111,1.0,0,0,0,1.5759394572025052,0
8,5.0192790508e-06,-0.245,0.3333333333333333,0.3333333333333333,1.0,0,0,0,0.0060622852375976,0
9,1.0,-0.341,0.2222222222222222,0.2222222222222222,1.0,0,0,1,0.0611916100922079,0
10,0.6121909084995193,-0.341,0.2222222222222222,0.2222222222222222,1.0,0,0,1,0.0436504781386204,0
11,1.0,-0.448,0.3333333333333333,0.3333333333333333,1.0,0,0,1,1.5759394572025052,0
12,0.9210335667713112,-0.067,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.5315141270224583,0
13,0.0036751161210208,-0.09,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,1,0.0022094866381772,0
14,5.0192790508e-06,-0.499,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,0,0.0022094866381772,0
15,0.0060622852375976,-0.411,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.0022094866381772,0
16,1.0,-0.067,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,1,0.5743736951983298,0
17,0.0008279516476237,-0.499,0.1111111111111111,0.1111111111111111,0.8888888888888888,0,0,0,0.3644643152839874,0
18,0.0274523126296539,-0.062,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,1,0.0159090416266109,0
19,1.0,-0.399,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.3644643152839874,0
20,0.6121909084995193,-0.009,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.0299315499208523,0
21,0.0036751161210208,-0.115,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,1,0.0041569669099009,0
22,0.0060622852375976,-0.404,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.0041569669099009,0
23,1.0,-0.392,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.6857095545620135,0
24,5.0192790508e-06,-0.498,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,0,0.0041569669099009,0
25,0.0274523126296539,-0.087,0.3333333333333333,0.3333333333333333,0.8888888888888888,0,0,1,0.0299315499208523,0
26,1.0,-0.067,0.8888888888888888,0.8888888888888888,0.2222222222222222,1,0,1,1.8814175374829625,0
27,1.0,-0.093,0.3333333333333333,0.3333333333333333,0.8888888888888888,1,0,1,1.0806367432150312,0
28,0.0011591323066732,-0.448,1.0,1.0,0.2222222222222222,0,0,0,0.6857095545620135,0
29,1.0,-0.011,0.2222222222222222,0.2222222222222222,0.8888888888888888,0,0,1,0.0419596716992603,0
30,0.0011591323066732,-0.437,1.0,1.0,0.1111111111111111,0,0,0,0.634542142738864,0
31,0.0011591323066732,-0.257,1.0,1.0,0.1111111111111111,0,0,0,0.634542142738864,0
32,0.0011591323066732,-0.448,1.0,1.0,0.3333333333333333,0,0,0,0.634542142738864,0
33,0.5315141270224583,-0.093,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,0.92538034291234,0
34,1.0,-0.067,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,1.741026805997274,0
35,0.5315141270224583,-0.404,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,240.56000965950253,0
36,1.0,-0.411,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,452.5938209904589,0
37,0.5315141270224583,-0.115,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,240.56000965950253,0
38,1.0,-0.09,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,452.5938209904589,0
39,1.0,-0.499,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,452.5938209904589,0
40,0.0011591323066732,-0.245,1.0,1.0,0.3333333333333333,0,0,0,164.95429706905117,0
41,0.0011591323066732,-0.455,1.0,1.0,0.3333333333333333,0,0,0,164.95429706905117,0
42,0.5315141270224583,-0.498,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,240.56000965950253,0
43,0.5315141270224583,-0.011,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,23.832407631007005,0
44,0.0011591323066732,-0.341,1.0,1.0,0.2222222222222222,0,0,0,16.342109620798144,0
45,0.5315141270224583,-0.087,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,33.409562907510264,0
46,1.0,-0.062,0.8888888888888888,0.8888888888888888,0.3333333333333333,0,0,1,62.85733757383008,0
47,0.0011591323066732,-0.443,1.0,1.0,0.3333333333333333,0,0,0,22.909256499420437,0
48,0.5315141270224583,-0.009,0.8888888888888888,0.8888888888888888,0.2222222222222222,0,0,1,33.409562907510264,0
49,0.0011591323066732,-0.341,1.0,1.0,0.2222222222222222,0,0,0,22.909256499420437,0
0,1.0,-0.046,0.1,0.1,1.0,0,0,0,2.019642857142857,0
1,1.0,-0.046,0.1,0.1,1.0,0,0,0,2.019642857142857,0
2,1.0,-0.046,0.1,0.1,1.0,0,0,0,2.019642857142857,0
3,1.0,-0.046,0.1,0.1,1.0,0,0,0,2.019642857142857,0
