,F1,F2,F3,F4,F5,F6,F8,F9,F10,Has_pk_fk_relation
0,0.048828125,0.0,0.125,0.05,0.15853658536585366,1,0,0,15.462890625,0
1,0.048828125,0.0,0.125,0.05,0.08536585365853659,1,1,0,15.462890625,0
2,0.048828125,0.0,0.125,0.05,1.0,1,0,0,15.462890625,0
3,0.048828125,0.0,0.125,0.05,0.08536585365853659,0,1,0,1.119140625,0
4,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.06097560975609756,0,0,0,0.0646709612226853,0
5,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.07317073170731707,0,0,0,0.0646709612226853,0
6,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.18292682926829268,0,0,0,0.0646709612226853,0
7,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0646709612226853,0
8,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0646709612226853,0
9,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.18292682926829268,0,0,0,0.0646709612226853,0
10,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0646709612226853,0
11,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.0646709612226853,0
12,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0646709612226853,0
13,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0646709612226853,0
14,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2804878048780488,0,0,0,0.0646709612226853,0
15,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2804878048780488,0,0,0,0.0646709612226853,0
16,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.32926829268292684,1,0,0,1.0,0
17,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.3048780487804878,1,0,0,1.0,0
18,0.0002526209422761,0.0,0.07142857142857142,0.8875,1.0,1,0,0,1.0,0
19,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.8048780487804879,1,0,0,1.0,0
20,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0,0
21,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5853658536585366,1,0,0,1.0,0
22,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.6829268292682927,1,0,0,1.0,0
23,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0,0
24,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0,0
25,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0,0
26,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5,1,0,0,1.0,0
27,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5,1,0,0,1.0,0
28,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.7926829268292683,1,0,0,1.0,0
29,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.6585365853658537,1,0,0,1.0,0
30,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5975609756097561,1,0,0,1.0,0
31,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0,0
32,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5487804878048781,1,0,0,1.0,0
33,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0,0
34,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.12195121951219512,1,0,0,1.0,0
35,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.07317073170731707,1,0,0,1.0,0
36,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0,0
37,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0,0
38,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2804878048780488,1,0,0,1.0,0
39,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0,0
40,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4146341463414634,1,0,0,1.0,0
41,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0,0
42,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.24390243902439024,1,0,0,1.0,0
43,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.23170731707317074,1,0,0,1.0,0
44,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.34146341463414637,1,0,0,1.0,0
45,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.35365853658536583,1,0,0,1.0,0
46,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0,0
47,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4146341463414634,1,0,0,1.0,0
48,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0,0
49,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0,0
50,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.36585365853658536,1,0,0,1.0,0
51,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.23170731707317074,1,0,0,1.0,0
52,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.21951219512195122,0,0,0,0.0677024125299987,0
53,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.34146341463414637,0,0,0,0.0677024125299987,0
54,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.12195121951219512,0,0,0,0.0677024125299987,0
55,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0677024125299987,0
56,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2682926829268293,0,0,0,0.0677024125299987,0
57,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0677024125299987,0
58,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0677024125299987,0
59,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.06097560975609756,0,0,0,0.0677024125299987,0
60,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.10975609756097561,0,0,0,0.0677024125299987,0
61,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.0677024125299987,0
62,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.3170731707317073,0,0,0,0.0677024125299987,0
63,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.21951219512195122,0,0,0,0.0677024125299987,0
64,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2073170731707317,0,0,0,0.0677024125299987,0
65,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0677024125299987,0
66,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0677024125299987,0
67,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0677024125299987,0
68,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.3629741905603974,0
69,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.13414634146341464,0,0,0,0.3629741905603974,0
70,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4268292682926829,0,0,0,0.3629741905603974,0
71,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.5,0,0,0,0.0711127952507262,0
72,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.4878048780487805,0,0,0,0.0711127952507262,0
73,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.2073170731707317,0,0,0,0.0711127952507262,0
74,0.0002526209422761,0.0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0711127952507262,0
75,0.0176413624689486,0.0,0.75,0.0875,1.0,1,0,0,1.0,0
76,0.0176413624689486,0.0,0.75,0.0875,0.8048780487804879,1,0,0,1.0,0
77,0.0176413624689486,0.0,0.75,0.0875,0.5853658536585366,1,0,0,1.0,0
78,0.0176413624689486,0.0,0.75,0.0875,0.6829268292682927,1,0,0,1.0,0
79,0.0176413624689486,0.0,0.75,0.0875,0.7926829268292683,1,0,0,1.0,0
80,0.0176413624689486,0.0,0.75,0.0875,0.6585365853658537,1,0,0,1.0,0
81,0.0176413624689486,0.0,0.75,0.0875,0.5975609756097561,1,0,0,1.0,0
82,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.18292682926829268,0,0,0,0.1781695858949077,0
83,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.15853658536585366,0,0,0,0.1781695858949077,0
84,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.14634146341463414,0,0,0,0.1781695858949077,0
85,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.18292682926829268,0,0,0,0.1781695858949077,0
86,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.17073170731707318,0,0,0,0.1781695858949077,0
87,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.15853658536585366,0,0,0,0.1781695858949077,0
88,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.2804878048780488,0,0,0,0.1781695858949077,0
89,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.2804878048780488,0,0,0,0.1781695858949077,0
90,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.32926829268292684,0,0,0,2.7550168193945015,0
91,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.3048780487804878,0,0,0,2.7550168193945015,0
92,0.0035958705486602,0.0,0.19642857142857142,0.5875,1.0,0,0,0,2.7550168193945015,0
93,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.8048780487804879,0,0,0,2.7550168193945015,0
94,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5121951219512195,0,0,0,2.7550168193945015,0
95,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5853658536585366,0,0,0,2.7550168193945015,0
96,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.6829268292682927,0,0,0,2.7550168193945015,0
97,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.573170731707317,0,0,0,2.7550168193945015,0
98,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4268292682926829,0,0,0,2.7550168193945015,0
99,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4268292682926829,0,0,0,2.7550168193945015,0
100,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5,0,0,0,2.7550168193945015,0
101,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5,0,0,0,2.7550168193945015,0
102,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.7926829268292683,0,0,0,2.7550168193945015,0
103,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.6585365853658537,0,0,0,2.7550168193945015,0
104,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5975609756097561,0,0,0,2.7550168193945015,0
105,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.573170731707317,0,0,0,2.7550168193945015,0
106,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5487804878048781,0,0,0,2.7550168193945015,0
107,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4268292682926829,0,0,0,2.7550168193945015,0
108,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.573170731707317,0,0,0,2.7550168193945015,0
109,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5121951219512195,0,0,0,2.7550168193945015,0
110,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.2804878048780488,0,0,0,2.7550168193945015,0
111,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4024390243902439,0,0,0,2.7550168193945015,0
112,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4146341463414634,0,0,0,2.7550168193945015,0
113,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4024390243902439,0,0,0,2.7550168193945015,0
114,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.24390243902439024,0,0,0,2.7550168193945015,0
115,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.23170731707317074,0,0,0,2.7550168193945015,0
116,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.34146341463414637,0,0,0,2.7550168193945015,0
117,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.35365853658536583,0,0,0,2.7550168193945015,0
118,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5121951219512195,0,0,0,2.7550168193945015,0
119,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4146341463414634,0,0,0,2.7550168193945015,0
120,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4024390243902439,0,0,0,2.7550168193945015,0
121,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4024390243902439,0,0,0,2.7550168193945015,0
122,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.36585365853658536,0,0,0,2.7550168193945015,0
123,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.23170731707317074,0,0,0,2.7550168193945015,0
124,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.21951219512195122,0,0,0,0.1865212852337315,0
125,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.34146341463414637,0,0,0,0.1865212852337315,0
126,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4268292682926829,1,0,0,1.0,0
127,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.5,0,0,0,0.1959169469899083,0
128,0.0035958705486602,0.0,0.19642857142857142,0.5875,0.4878048780487805,0,0,0,0.1959169469899083,0
129,0.0025806451612903,0.0,0.07142857142857142,0.1,0.0975609756097561,0,0,0,1.981935483870968,0
130,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,1,0,0,1.0,0
131,0.0025806451612903,0.0,0.07142857142857142,0.1,0.0975609756097561,0,0,0,30.646451612903224,0
132,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,2.0748387096774197,0
133,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,11.123870967741937,0
134,0.0025806451612903,0.0,0.07142857142857142,0.1,0.06097560975609756,0,0,0,2.1793548387096773,0
135,0.0025806451612903,0.0,0.07142857142857142,0.1,0.06097560975609756,0,0,0,2.218064516129032,0
136,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,0.0787096774193548,0
137,0.0067786619510757,0.0,0.08928571428571429,0.0125,0.06097560975609756,0,0,1,0.0646709612226853,1
138,0.0031577617784514,0.0,0.125,0.05,0.08536585365853659,0,1,0,0.0646709612226853,1
139,0.0031577617784514,0.0,0.125,0.05,0.15853658536585366,1,0,0,1.0,0
140,0.0031577617784514,0.0,0.125,0.05,1.0,1,0,0,1.0,0
141,0.0031577617784514,0.0,0.125,0.05,0.08536585365853659,0,1,0,0.0723758999621068,0
142,0.0025806451612903,0.0,0.07142857142857142,0.1,0.0975609756097561,0,0,0,1.981935483870968,0
143,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,1,0,0,1.0,0
144,0.0025806451612903,0.0,0.07142857142857142,0.1,0.0975609756097561,0,0,0,30.646451612903224,0
145,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,2.0748387096774197,0
146,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,11.123870967741937,0
147,0.0025806451612903,0.0,0.07142857142857142,0.1,0.06097560975609756,0,0,0,2.1793548387096773,0
148,0.0025806451612903,0.0,0.07142857142857142,0.1,0.06097560975609756,0,0,0,2.218064516129032,0
149,0.0025806451612903,0.0,0.07142857142857142,0.1,0.04878048780487805,0,0,0,0.0787096774193548,0
150,0.0084628015662498,0.0,0.5892857142857143,0.2,1.0,1,0,0,1.0,0
151,0.0084628015662498,0.0,0.5892857142857143,0.2,0.8048780487804879,1,0,0,1.0,0
152,0.0084628015662498,0.0,0.5892857142857143,0.2,0.5121951219512195,1,0,0,1.0,0
153,0.0084628015662498,0.0,0.5892857142857143,0.2,0.5853658536585366,1,0,0,1.0,0
154,0.0084628015662498,0.0,0.5892857142857143,0.2,0.6829268292682927,1,0,0,1.0,0
155,0.0084628015662498,0.0,0.5892857142857143,0.2,0.573170731707317,1,0,0,1.0,0
156,0.0084628015662498,0.0,0.5892857142857143,0.2,0.5,1,0,0,1.0,0
157,0.0084628015662498,0.0,0.5892857142857143,0.2,0.5,1,0,0,1.0,0
158,0.0084628015662498,0.0,0.5892857142857143,0.2,0.7926829268292683,1,0,0,1.0,0
