,F1,F2,F3,F4,F5,F6,F8,F9,F10,Has_pk_fk_relation
0,0.6804932735426008,0.0,0.0,0.09090909090909091,0.3,0.522,0,0,1057.7286995515697,0
1,1.0,0.0,0.0,0.36363636363636365,0.5,1.0,1,1,1383.4222873900292,0
2,1.0,0.0,0.0,0.36363636363636365,0.1,1.0,1,1,9.488269794721408,0
3,1.0,0.0,0.0,0.36363636363636365,0.5,1.0,1,1,7.8724340175953085,0
4,1.0,0.0,0.0,0.36363636363636365,0.5,1.0,1,1,6.5982404692082115,1
5,0.8196480938416422,0.0,0.0,0.09090909090909091,0.3,1.0,0,0,1383.4222873900292,0
6,1.0,0.0,0.8,0.2727272727272727,1.0,0.0,1,0,12253.168831168832,0
7,1.0,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,69.72727272727273,0
8,1.0,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,58.44155844155844,0
9,0.6883116883116883,0.0,0.0,0.09090909090909091,1.0,0.0,1,0,12253.168831168832,0
10,1.0,0.0,0.0,0.09090909090909091,0.3,1.0,1,1,6.0190582959641254,1
11,1.0,0.0,1.0,0.18181818181818182,0.5,1.0,1,1,209.6653333333333,0
12,1.0,0.0,1.0,0.18181818181818182,0.5,1.0,1,1,1.1931111111111112,0
13,0.1428571428571428,0.0,0.0,1.0,0.5,0.0,1,1,12253.168831168832,0
14,0.1428571428571428,0.0,0.0,1.0,1.0,0.0,1,0,12253.168831168832,0
15,0.1428571428571428,0.0,0.0,1.0,0.4,0.0,0,1,1.0,0
16,0.1428571428571428,0.0,0.0,1.0,0.2,0.0,0,0,1.0,0
17,0.1428571428571428,0.0,0.0,1.0,0.3,0.0,1,1,69.72727272727273,0
18,0.1428571428571428,0.0,0.0,1.0,0.3,0.0,1,1,69.72727272727273,0
19,0.1428571428571428,0.0,0.0,1.0,0.5,0.0,1,1,69.72727272727273,0
20,0.1428571428571428,0.0,0.0,1.0,0.3,0.0,1,1,69.72727272727273,0
21,0.1428571428571428,0.0,0.0,1.0,0.4,0.0,1,1,69.72727272727273,0
22,0.1428571428571428,0.0,0.0,1.0,0.5,0.0,1,1,58.44155844155844,0
23,0.1428571428571428,0.0,0.0,1.0,0.4,0.0,1,1,58.44155844155844,0
24,0.0171111111111111,0.0,0.8,0.2727272727272727,1.0,0.0,1,0,209.6653333333333,0
25,0.0171111111111111,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,0.0171111111111111,1
26,0.0171111111111111,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,1.1931111111111112,0
27,0.5714285714285714,0.0,0.0,0.09090909090909091,1.0,0.0,1,0,12253.168831168832,0
28,0.014341590612777,0.0,0.8,0.2727272727272727,1.0,0.0,1,0,175.72993108586329,0
29,0.014341590612777,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,0.014341590612777,1
30,0.014341590612777,0.0,0.8,0.2727272727272727,0.4,1.0,1,1,0.8381449059415161,0
31,1.0,1.0,0.6,0.09090909090909091,0.3,1.0,1,1,1.0,1
32,0.8381449059415161,0.0,1.0,0.18181818181818182,0.5,1.0,1,1,175.72993108586329,0
33,0.8381449059415161,0.0,1.0,0.18181818181818182,0.5,1.0,1,1,0.8381449059415161,1
34,1.0,1.0,0.6,0.09090909090909091,0.3,1.0,1,1,1.0,0
35,0.2207792207792207,0.0,0.4,0.09090909090909091,1.0,0.0,1,0,12253.168831168832,0
36,0.0020089630659867,0.0,0.0,0.09090909090909091,0.1,0.0,0,0,145.8034306907742,0
37,0.3411111111111111,0.701,0.0,0.09090909090909091,0.3,1.0,0,0,209.6653333333333,0
38,0.0779220779220779,0.0,0.0,0.18181818181818182,1.0,0.0,1,0,12253.168831168832,0
39,0.0779220779220779,0.0,0.0,0.18181818181818182,0.2,0.0,0,0,1.0,0
40,0.4675324675324675,0.0,0.0,0.09090909090909091,1.0,0.0,1,0,12253.168831168832,0
41,0.0073313782991202,0.0,0.0,0.8181818181818182,0.1,0.0,1,1,1383.4222873900292,0
42,0.0073313782991202,0.0,0.0,0.8181818181818182,1.0,0.0,1,0,1383.4222873900292,0
43,0.0073313782991202,0.0,0.0,0.8181818181818182,0.4,0.0,1,1,0.1129032258064516,0
