,Foreign_table,Foreign_key,Primary_table,Primary_key,F1,F2,F3,F4,F5,F6,F8,F9,F10
0,teams,year,players_teams,id,0.048828125,0,0.125,0.05,0.15853658536585366,1,0,0,15.462890625
1,teams,year,players_teams,year,0.048828125,0,0.125,0.05,0.08536585365853659,1,1,0,15.462890625
2,teams,year,players_teams,minutes,0.048828125,0,0.125,0.05,1.0,1,0,0,15.462890625
3,teams,year,awards_players,year,0.048828125,0,0.125,0.05,0.08536585365853659,0,1,0,1.119140625
4,players_teams,stint,teams,rank,0.0002526209422761,0,0.07142857142857142,0.8875,0.06097560975609756,0,0,0,0.0646709612226853
5,players_teams,stint,teams,confRank,0.0002526209422761,0,0.07142857142857142,0.8875,0.07317073170731707,0,0,0,0.0646709612226853
6,players_teams,stint,teams,homeWon,0.0002526209422761,0,0.07142857142857142,0.8875,0.18292682926829268,0,0,0,0.0646709612226853
7,players_teams,stint,teams,homeLost,0.0002526209422761,0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0646709612226853
8,players_teams,stint,teams,awayWon,0.0002526209422761,0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0646709612226853
9,players_teams,stint,teams,awayLost,0.0002526209422761,0,0.07142857142857142,0.8875,0.18292682926829268,0,0,0,0.0646709612226853
10,players_teams,stint,teams,neutWon,0.0002526209422761,0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0646709612226853
11,players_teams,stint,teams,neutLoss,0.0002526209422761,0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.0646709612226853
12,players_teams,stint,teams,divWon,0.0002526209422761,0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0646709612226853
13,players_teams,stint,teams,divLoss,0.0002526209422761,0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0646709612226853
14,players_teams,stint,teams,won,0.0002526209422761,0,0.07142857142857142,0.8875,0.2804878048780488,0,0,0,0.0646709612226853
15,players_teams,stint,teams,lost,0.0002526209422761,0,0.07142857142857142,0.8875,0.2804878048780488,0,0,0,0.0646709612226853
16,players_teams,stint,players_teams,GP,0.0002526209422761,0,0.07142857142857142,0.8875,0.32926829268292684,1,0,0,1.0
17,players_teams,stint,players_teams,GS,0.0002526209422761,0,0.07142857142857142,0.8875,0.3048780487804878,1,0,0,1.0
18,players_teams,stint,players_teams,minutes,0.0002526209422761,0,0.07142857142857142,0.8875,1.0,1,0,0,1.0
19,players_teams,stint,players_teams,points,0.0002526209422761,0,0.07142857142857142,0.8875,0.8048780487804879,1,0,0,1.0
20,players_teams,stint,players_teams,oRebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0
21,players_teams,stint,players_teams,dRebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.5853658536585366,1,0,0,1.0
22,players_teams,stint,players_teams,rebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.6829268292682927,1,0,0,1.0
23,players_teams,stint,players_teams,assists,0.0002526209422761,0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0
24,players_teams,stint,players_teams,steals,0.0002526209422761,0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0
25,players_teams,stint,players_teams,blocks,0.0002526209422761,0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0
26,players_teams,stint,players_teams,turnovers,0.0002526209422761,0,0.07142857142857142,0.8875,0.5,1,0,0,1.0
27,players_teams,stint,players_teams,PF,0.0002526209422761,0,0.07142857142857142,0.8875,0.5,1,0,0,1.0
28,players_teams,stint,players_teams,fgAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.7926829268292683,1,0,0,1.0
29,players_teams,stint,players_teams,fgMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.6585365853658537,1,0,0,1.0
30,players_teams,stint,players_teams,ftAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.5975609756097561,1,0,0,1.0
31,players_teams,stint,players_teams,ftMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0
32,players_teams,stint,players_teams,threeAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.5487804878048781,1,0,0,1.0
33,players_teams,stint,players_teams,threeMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.4268292682926829,1,0,0,1.0
34,players_teams,stint,players_teams,PostGP,0.0002526209422761,0,0.07142857142857142,0.8875,0.12195121951219512,1,0,0,1.0
35,players_teams,stint,players_teams,PostGS,0.0002526209422761,0,0.07142857142857142,0.8875,0.07317073170731707,1,0,0,1.0
36,players_teams,stint,players_teams,PostMinutes,0.0002526209422761,0,0.07142857142857142,0.8875,0.573170731707317,1,0,0,1.0
37,players_teams,stint,players_teams,PostPoints,0.0002526209422761,0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0
38,players_teams,stint,players_teams,PostoRebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.2804878048780488,1,0,0,1.0
39,players_teams,stint,players_teams,PostdRebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0
40,players_teams,stint,players_teams,PostRebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.4146341463414634,1,0,0,1.0
41,players_teams,stint,players_teams,PostAssists,0.0002526209422761,0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0
42,players_teams,stint,players_teams,PostSteals,0.0002526209422761,0,0.07142857142857142,0.8875,0.24390243902439024,1,0,0,1.0
43,players_teams,stint,players_teams,PostBlocks,0.0002526209422761,0,0.07142857142857142,0.8875,0.23170731707317074,1,0,0,1.0
44,players_teams,stint,players_teams,PostTurnovers,0.0002526209422761,0,0.07142857142857142,0.8875,0.34146341463414637,1,0,0,1.0
45,players_teams,stint,players_teams,PostPF,0.0002526209422761,0,0.07142857142857142,0.8875,0.35365853658536583,1,0,0,1.0
46,players_teams,stint,players_teams,PostfgAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.5121951219512195,1,0,0,1.0
47,players_teams,stint,players_teams,PostfgMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.4146341463414634,1,0,0,1.0
48,players_teams,stint,players_teams,PostftAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0
49,players_teams,stint,players_teams,PostftMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.4024390243902439,1,0,0,1.0
50,players_teams,stint,players_teams,PostthreeAttempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.36585365853658536,1,0,0,1.0
51,players_teams,stint,players_teams,PostthreeMade,0.0002526209422761,0,0.07142857142857142,0.8875,0.23170731707317074,1,0,0,1.0
52,players_teams,stint,player_allstar,minutes,0.0002526209422761,0,0.07142857142857142,0.8875,0.21951219512195122,0,0,0,0.0677024125299987
53,players_teams,stint,player_allstar,points,0.0002526209422761,0,0.07142857142857142,0.8875,0.34146341463414637,0,0,0,0.0677024125299987
54,players_teams,stint,player_allstar,o_rebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.12195121951219512,0,0,0,0.0677024125299987
55,players_teams,stint,player_allstar,d_rebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0677024125299987
56,players_teams,stint,player_allstar,rebounds,0.0002526209422761,0,0.07142857142857142,0.8875,0.2682926829268293,0,0,0,0.0677024125299987
57,players_teams,stint,player_allstar,assists,0.0002526209422761,0,0.07142857142857142,0.8875,0.17073170731707318,0,0,0,0.0677024125299987
58,players_teams,stint,player_allstar,steals,0.0002526209422761,0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0677024125299987
59,players_teams,stint,player_allstar,blocks,0.0002526209422761,0,0.07142857142857142,0.8875,0.06097560975609756,0,0,0,0.0677024125299987
60,players_teams,stint,player_allstar,turnovers,0.0002526209422761,0,0.07142857142857142,0.8875,0.10975609756097561,0,0,0,0.0677024125299987
61,players_teams,stint,player_allstar,personal_fouls,0.0002526209422761,0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.0677024125299987
62,players_teams,stint,player_allstar,fg_attempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.3170731707317073,0,0,0,0.0677024125299987
63,players_teams,stint,player_allstar,fg_made,0.0002526209422761,0,0.07142857142857142,0.8875,0.21951219512195122,0,0,0,0.0677024125299987
64,players_teams,stint,player_allstar,ft_attempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.2073170731707317,0,0,0,0.0677024125299987
65,players_teams,stint,player_allstar,ft_made,0.0002526209422761,0,0.07142857142857142,0.8875,0.15853658536585366,0,0,0,0.0677024125299987
66,players_teams,stint,player_allstar,three_attempted,0.0002526209422761,0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0677024125299987
67,players_teams,stint,player_allstar,three_made,0.0002526209422761,0,0.07142857142857142,0.8875,0.08536585365853659,0,0,0,0.0677024125299987
68,players_teams,stint,draft,draftRound,0.0002526209422761,0,0.07142857142857142,0.8875,0.0975609756097561,0,0,0,0.3629741905603974
69,players_teams,stint,draft,draftSelection,0.0002526209422761,0,0.07142857142857142,0.8875,0.13414634146341464,0,0,0,0.3629741905603974
70,players_teams,stint,draft,draftOverall,0.0002526209422761,0,0.07142857142857142,0.8875,0.4268292682926829,0,0,0,0.3629741905603974
71,players_teams,stint,coaches,won,0.0002526209422761,0,0.07142857142857142,0.8875,0.5,0,0,0,0.0711127952507262
72,players_teams,stint,coaches,lost,0.0002526209422761,0,0.07142857142857142,0.8875,0.4878048780487805,0,0,0,0.0711127952507262
73,players_teams,stint,coaches,post_wins,0.0002526209422761,0,0.07142857142857142,0.8875,0.2073170731707317,0,0,0,0.0711127952507262
74,players_teams,stint,coaches,post_losses,0.0002526209422761,0,0.07142857142857142,0.8875,0.14634146341463414,0,0,0,0.0711127952507262
75,players_teams,PostfgAttempted,players_teams,minutes,0.0176413624689486,0,0.75,0.0875,1.0,1,0,0,1.0
76,players_teams,PostfgAttempted,players_teams,points,0.0176413624689486,0,0.75,0.0875,0.8048780487804879,1,0,0,1.0
77,players_teams,PostfgAttempted,players_teams,dRebounds,0.0176413624689486,0,0.75,0.0875,0.5853658536585366,1,0,0,1.0
78,players_teams,PostfgAttempted,players_teams,rebounds,0.0176413624689486,0,0.75,0.0875,0.6829268292682927,1,0,0,1.0
79,players_teams,PostfgAttempted,players_teams,fgAttempted,0.0176413624689486,0,0.75,0.0875,0.7926829268292683,1,0,0,1.0
80,players_teams,PostfgAttempted,players_teams,fgMade,0.0176413624689486,0,0.75,0.0875,0.6585365853658537,1,0,0,1.0
81,players_teams,PostfgAttempted,players_teams,ftAttempted,0.0176413624689486,0,0.75,0.0875,0.5975609756097561,1,0,0,1.0
82,draft,draftSelection,teams,homeWon,0.0035958705486602,0,0.19642857142857142,0.5875,0.18292682926829268,0,0,0,0.1781695858949077
83,draft,draftSelection,teams,homeLost,0.0035958705486602,0,0.19642857142857142,0.5875,0.15853658536585366,0,0,0,0.1781695858949077
84,draft,draftSelection,teams,awayWon,0.0035958705486602,0,0.19642857142857142,0.5875,0.14634146341463414,0,0,0,0.1781695858949077
85,draft,draftSelection,teams,awayLost,0.0035958705486602,0,0.19642857142857142,0.5875,0.18292682926829268,0,0,0,0.1781695858949077
86,draft,draftSelection,teams,divWon,0.0035958705486602,0,0.19642857142857142,0.5875,0.17073170731707318,0,0,0,0.1781695858949077
87,draft,draftSelection,teams,divLoss,0.0035958705486602,0,0.19642857142857142,0.5875,0.15853658536585366,0,0,0,0.1781695858949077
88,draft,draftSelection,teams,won,0.0035958705486602,0,0.19642857142857142,0.5875,0.2804878048780488,0,0,0,0.1781695858949077
89,draft,draftSelection,teams,lost,0.0035958705486602,0,0.19642857142857142,0.5875,0.2804878048780488,0,0,0,0.1781695858949077
90,draft,draftSelection,players_teams,GP,0.0035958705486602,0,0.19642857142857142,0.5875,0.32926829268292684,0,0,0,2.7550168193945015
91,draft,draftSelection,players_teams,GS,0.0035958705486602,0,0.19642857142857142,0.5875,0.3048780487804878,0,0,0,2.7550168193945015
92,draft,draftSelection,players_teams,minutes,0.0035958705486602,0,0.19642857142857142,0.5875,1.0,0,0,0,2.7550168193945015
93,draft,draftSelection,players_teams,points,0.0035958705486602,0,0.19642857142857142,0.5875,0.8048780487804879,0,0,0,2.7550168193945015
94,draft,draftSelection,players_teams,oRebounds,0.0035958705486602,0,0.19642857142857142,0.5875,0.5121951219512195,0,0,0,2.7550168193945015
95,draft,draftSelection,players_teams,dRebounds,0.0035958705486602,0,0.19642857142857142,0.5875,0.5853658536585366,0,0,0,2.7550168193945015
96,draft,draftSelection,players_teams,rebounds,0.0035958705486602,0,0.19642857142857142,0.5875,0.6829268292682927,0,0,0,2.7550168193945015
97,draft,draftSelection,players_teams,assists,0.0035958705486602,0,0.19642857142857142,0.5875,0.573170731707317,0,0,0,2.7550168193945015
